-0.133912,0
-0.133835,-0.40185
-0.133601,-0.810318
-0.133202,-1.23343
-0.132621,-1.68266
-0.131825,-2.17712
-0.130745,-2.75354
-0.12922,-3.49615
-0.126772,-4.65554
-0.121005,-7.48109
31.2786,-16386.8
-0.137813,1.85027
-0.131642,-0.986668
-0.128524,-2.16193
-0.126057,-2.92687
-0.123753,-3.53299
-0.121443,-4.0654
-0.119045,-4.56215
-0.116508,-5.04407
-0.113789,-5.52513
-0.110845,-6.01678
-0.107623,-6.53068
-0.10405,-7.08103
-0.100017,-7.68778
-0.0953485,-8.38228
-0.0897301,-9.21939
-0.0825407,-10.3073
-0.0723384,-11.8967
-0.054811,-14.7373
-0.0084371,-22.571
94.1322,-16391.6
-0.173724,6.69913
-0.126707,-1.17488
-0.108276,-4.05274
-0.096819,-5.69144
-0.0879965,-6.84378
-0.0803428,-7.76275
-0.0732056,-8.55924
-0.0662293,-9.29169
-0.0591792,-9.99644
-0.0518652,-10.7004
-0.0440961,-11.4279
-0.0356418,-12.2059
-0.0261812,-13.0697
-0.015212,-14.0732
-0.00185588,-15.3087
0.0156163,-16.9573
0.0412094,-19.4371
0.0868924,-23.9969
0.212368,-36.8651
157.015,-16395.3
-0.25397,12.2795
-0.127261,-0.667699
-0.0803232,-5.27497
-0.0530565,-7.81129
-0.033419,-9.53177
-0.0173589,-10.8576
-0.00309262,-11.9727
0.0103283,-12.9734
0.0235036,-13.9183
0.0368894,-14.8501
0.0509125,-15.8059
0.0660583,-16.8252
0.0829788,-17.9592
0.102674,-19.2839
0.126876,-20.9294
0.158978,-23.1495
0.20683,-26.5295
0.293874,-32.8166
0.536975,-50.7193
219.922,-16398.3
-0.38272,18.2791
-0.137259,0.241736
-0.0484935,-6.10446
0.00150811,-9.54661
0.0363538,-11.8429
0.063974,-13.5828
0.0878443,-15.0234
0.109796,-16.2989
0.130968,-17.4904
0.152199,-18.6562
0.174253,-19.846
0.197966,-21.1124
0.22444,-22.5218
0.255347,-24.173
0.293558,-26.2334
0.34469,-29.0296
0.421714,-33.314
0.563355,-41.331
0.962545,-64.2624
282.847,-16400.7
-0.562697,24.577
-0.159279,1.43726
-0.0153068,-6.65322
0.064402,-11.0055
0.118892,-13.8814
0.161265,-16.0392
0.197252,-17.809
0.229858,-19.3627
0.260931,-20.8042
0.291817,-22.2071
0.323709,-23.6342
0.357896,-25.1507
0.396049,-26.8386
0.440681,-28.8189
0.496092,-31.297
0.570676,-34.6717
0.683805,-39.8623
0.893282,-49.6099
1.48694,-77.5624
345.787,-16402.6
-0.795954,31.108
-0.195255,2.85555
0.0173436,-6.98285
0.13376,-12.248
0.212353,-15.706
0.272696,-18.2838
0.323334,-20.385
0.368737,-22.2191
0.411637,-23.9126
0.454005,-25.5548
0.497563,-27.2211
0.544149,-28.9895
0.596122,-30.9576
0.65701,-33.2689
0.732827,-36.1662
0.8353,-40.1209
0.991475,-46.2186
1.28202,-57.6963
2.10842,-90.6608
408.739,-16403.9
-1.08416,37.831
-0.246739,4.45654
0.0479365,-7.13253
0.20808,-13.3124
0.315253,-17.3542
0.396796,-20.3536
0.464634,-22.7875
0.524991,-24.9034
0.581657,-26.8503
0.637346,-28.7331
0.694409,-30.6399
0.755331,-32.6616
0.823278,-34.9111
0.902961,-37.5545
1.0024,-40.872
1.13721,-45.4073
1.34337,-52.4126
1.72821,-65.6192
2.82552,-103.586
471.7,-16404.7
-1.4287,44.7174
-0.315028,6.21249
0.0751993,-7.12943
0.286105,-14.2253
0.426345,-18.852
0.532328,-22.2742
0.619925,-25.0419
0.697402,-27.4406
0.769781,-29.6419
0.84064,-31.7661
0.913057,-33.9144
0.990259,-36.1901
1.07634,-38.722
1.17736,-41.6982
1.30364,-45.4365
1.47523,-50.553
1.73833,-58.4657
2.23066,-73.3998
3.63694,-116.359
534.666,-16405.1
-1.83081,51.7462
-0.401239,8.10304
0.0980368,-6.99352
0.36675,-15.0065
0.544554,-20.219
0.678226,-24.0646
0.788145,-27.1669
0.884916,-29.8492
0.974962,-32.3055
1.06285,-34.6719
1.15247,-37.0622
1.2479,-39.5927
1.35428,-42.4074
1.4792,-45.717
1.63555,-49.8764
1.84836,-55.5742
2.17533,-64.3941
2.78833,-81.0538
4.54154,-128.994
597.635,-16405.1
-2.29155,58.9015
-0.506353,10.1126
0.115488,-6.74012
0.449063,-15.6711
0.668933,-21.4699
0.833549,-25.7395
0.968362,-29.177
1.0866,-32.1433
1.19628,-34.8552
1.30304,-37.4643
1.41173,-40.0971
1.52735,-42.8828
1.65619,-45.9807
1.80756,-49.624
1.9972,-54.2048
2.25569,-60.4839
2.65346,-70.2104
3.40031,-88.5936
5.53826,-141.504
660.604,-16404.6
-2.81189,66.1704
-0.631245,12.2287
0.126694,-6.38137
0.532194,-16.2308
0.798639,-22.6165
0.997457,-27.3106
1.15974,-31.0836
1.30163,-34.3343
1.43289,-37.3022
1.56041,-40.1543
1.69002,-43.0301
1.82778,-46.0712
1.98126,-49.4526
2.16164,-53.4297
2.38779,-58.4321
2.6964,-65.2923
3.1719,-75.9247
4.06573,-96.0292
6.62614,-153.898
723.57,-16403.8
-3.39271,73.5425
-0.776703,14.4414
0.130883,-5.92711
0.615377,-16.6955
0.932909,-23.6684
1.16919,-28.7873
1.36151,-32.896
1.52925,-36.4315
1.68406,-39.6556
1.83418,-42.751
1.98659,-45.8699
2.14844,-49.1667
2.32874,-52.8318
2.54068,-57.1429
2.80657,-62.5667
3.16975,-70.0078
3.72989,-81.5453
4.78382,-103.369
7.80427,-166.184
786.531,-16402.5
-4.03482,81.009
-0.943446,16.7424
0.127348,-5.38552
0.69791,-17.0732
1.07104,-24.6335
1.34805,-30.1773
1.573,-34.6221
1.76876,-38.4426
1.94909,-41.9231
2.12369,-45.262
2.30075,-48.6241
2.48866,-52.1767
2.69795,-56.1256
2.944,-60.7706
3.25286,-66.6158
3.67505,-74.6374
4.32674,-87.0791
5.55386,-110.619
9.07181,-178.369
849.485,-16400.8
-4.73895,88.5626
-1.13214,19.1245
0.115444,-4.76348
0.779152,-17.3707
1.21241,-25.5185
1.53341,-31.4875
1.79356,-36.2684
2.01953,-40.3739
2.22735,-44.1109
2.4283,-47.6934
2.63187,-51.2989
2.84781,-55.1074
3.08825,-59.3401
3.37098,-64.3189
3.72603,-70.5853
4.21165,-79.1869
4.9618,-92.5318
6.37517,-117.785
10.428,-190.457
912.429,-16398.7
-5.50581,96.1968
-1.34338,21.5817
0.0945696,-4.06688
0.858507,-17.5938
1.3564,-26.3291
1.72466,-32.7233
2.0226,-37.8404
2.28097,-42.231
2.51824,-46.2247
2.74741,-50.0508
2.97936,-53.8997
3.22528,-57.9641
3.49905,-62.4805
3.82101,-67.7931
4.22548,-74.4803
4.77897,-83.6615
5.63447,-97.9084
7.24712,-124.872
11.8719,-202.453
975.36,-16396.2
-6.33602,103.906
-1.57775,24.1088
0.0641688,-3.30081
0.935419,-17.7473
1.50247,-27.0703
1.92127,-33.8896
2.25958,-39.3429
2.55253,-44.0187
2.82123,-48.269
3.08047,-52.3388
3.34268,-56.4311
3.62054,-60.7513
3.92982,-65.5513
4.29356,-71.1975
4.75065,-78.3053
5.37645,-88.0654
6.34416,-103.213
8.16911,-131.884
13.403,-214.361
1038.28,-16393.3
-7.23021,111.686
-1.83578,26.7013
0.0237212,-2.46972
1.00937,-17.8359
1.65011,-27.7463
2.1227,-34.9908
2.50396,-40.7803
2.83369,-45.7411
3.13578,-50.248
3.42698,-54.5614
3.7213,-58.8971
4.03306,-63.473
4.38001,-68.5566
4.7881,-74.5362
5.30103,-82.0642
6.00354,-92.4025
7.09035,-108.45
9.14057,-138.825
15.0205,-226.185
1101.18,-16390.1
-8.18895,119.531
-2.11795,29.355
-0.0272618,-1.57755
1.07988,-17.8632
1.79882,-28.361
2.32847,-36.0304
2.75527,-42.1561
3.12397,-47.402
3.46142,-52.1654
3.78644,-56.7223
